0.6952,-0.031,0.0306,0.019,6.6656,7.1286,5.9415,3.0727,-3.3216,-8.0838,-7.8259,-1.0261,-7.0611,-3.4563,3.1466,7.8706,0.8719,-6.4268,2.0
0.3689,0.0376,0.1144,0.3009,1.7809,2.014,1.5599,0.886,-1.0116,-2.3855,-2.1792,-0.2844,-2.2904,-1.118,0.7819,1.9901,0.1546,-1.9232,2.0
0.5602,-0.0328,-0.0202,0.3021,3.6128,4.1282,3.404,1.8534,-2.0918,-4.6124,-4.3051,-0.7233,-4.435,-2.2177,1.8158,4.0222,0.662,-3.5436,2.0
0.8109,-0.0163,-0.0711,0.066,9.1517,9.9579,8.4741,4.5333,-4.8032,-11.1162,-10.7434,-1.5384,-9.642,-4.7756,4.6134,11.0533,1.4464,-8.9013,2.0
0.2365,0.0047,0.1074,0.1267,1.7076,2.0682,1.6967,0.7244,-0.9537,-2.1996,-2.092,-0.278,-2.1213,-1.0508,0.6548,1.9447,0.1901,-1.9449,2.0
1.4322,-0.0078,-0.0505,0.4047,9.8075,11.1929,9.5753,4.9111,-5.205,-12.9882,-11.3985,-1.3589,-11.1895,-5.0465,5.0934,12.165,1.6147,-10.1225,2.0
1.0706,-0.0907,0.1564,0.4185,6.5491,7.5095,6.57,3.3186,-3.4624,-8.4138,-7.9082,-1.0953,-7.63,-3.6508,3.708,7.976,1.2082,-6.6532,2.0
0.9569,-0.1015,-0.0106,-0.1761,5.334,6.1863,4.8816,2.824,0.3904,-7.1363,-6.8268,-1.2792,-6.14,-3.0604,-0.4731,6.8696,1.3038,-5.3047,2.0
0.7463,0.0698,-0.053,0.0711,6.5906,7.0886,5.8967,3.1172,-3.4634,-8.0203,-7.8124,-1.1199,-6.9777,-3.3413,3.1263,7.9485,1.077,-6.4394,2.0
5.8263,-5.09,-12.8749,-1.8991,10.182,11.4821,-0.0873,-0.193,-0.6175,-10.3161,-11.9311,-1.4409,-5.7916,4.9206,13.2443,11.8673,1.5739,-10.4439,3.0
1.0857,-0.9323,-2.5764,-0.4656,1.9944,2.1852,-0.2401,-0.3193,-0.2048,-2.1404,-2.6419,-0.4772,-0.946,0.9433,2.6776,2.3866,0.1989,-2.0275,3.0
5.5783,-5.1739,-13.4651,-2.216,10.6769,11.9597,-0.1644,-0.1646,-0.6562,-10.4775,-12.1867,-1.8041,-5.6714,5.0801,13.8187,12.4185,1.5179,-10.5672,3.0
